run_combo,n_models,blend_mode,temperature,weights,oof_macro_f1,submission_fp
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.567, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.433}",0.9105736741633562,a8ea11d2efcdc47d113080bf5849ad90
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.567, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.433}",0.9105736741633562,a8ea11d2efcdc47d113080bf5849ad90
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.5574, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4426}",0.9105736741633562,a8ea11d2efcdc47d113080bf5849ad90
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.5782, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4218}",0.9105736741633562,a8ea11d2efcdc47d113080bf5849ad90
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.5782, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.4218}",0.9105736741633562,a8ea11d2efcdc47d113080bf5849ad90
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7231, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2769}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7413, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2587}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7144, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2856}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7397, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2603}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7413, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2587}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7161, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2839}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7458, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2542}",0.9105339085299563,9f015627c498c531841aeb837759b49e
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7397, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2603}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.6765, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.3235}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7413, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2587}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.6844, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.3156}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0191, 'baseline_convnext_tiny_img320_20260328_233846': 0.7377, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2431}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7458, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2542}",0.9105339085299563,9f015627c498c531841aeb837759b49e
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7229, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2771}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0191, 'baseline_convnext_tiny_img320_20260328_233846': 0.7377, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2431}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0191, 'baseline_convnext_tiny_img320_20260328_233846': 0.7377, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2431}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.6844, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.3156}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7229, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2771}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.6873, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.3127}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.6895, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.3105}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.6765, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.3235}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7231, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2769}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.6895, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.3105}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7397, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2603}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7458, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2542}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.6873, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.3127}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.6765, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.3235}",0.9105339085299563,2662ab1bd253d3ba574db77512390a75
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7468, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2532}",0.9105339085299563,9f015627c498c531841aeb837759b49e
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7468, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2532}",0.9105339085299563,9f015627c498c531841aeb837759b49e
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.1925, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.8075}",0.9105277783377944,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.1947, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.8053}",0.9105277783377944,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.1947, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.8053}",0.9105277783377944,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1666, 'baseline_convnext_tiny_img320_20260328_233846': 0.0954, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7381}",0.9105244796985935,999b30f26e69479ab5797694bc1c8b97
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.1666, 'baseline_convnext_tiny_img320_20260328_233846': 0.0954, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7381}",0.9105244796985935,999b30f26e69479ab5797694bc1c8b97
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2752, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7248}",0.9105182971801113,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2752, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7248}",0.9105182971801113,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2752, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7248}",0.9105182971801113,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2695, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7305}",0.9104842936757879,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2618, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7382}",0.9104842936757879,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2695, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7305}",0.9104842936757879,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.27, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.73}",0.9104842936757879,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2695, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7305}",0.9104842936757879,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2616, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7384}",0.9104842936757879,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.27, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.73}",0.9104842936757879,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2616, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7384}",0.9104842936757879,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.27, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.73}",0.9104842936757879,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2618, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7382}",0.9104842936757879,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2618, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7382}",0.9104842936757879,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,geom,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.2616, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.7384}",0.9104842936757879,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0, 'baseline_convnext_tiny_img320_20260328_233846': 0.8, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2}",0.9104775761623957,9f015627c498c531841aeb837759b49e
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8008, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1992}",0.9104775761623957,9f015627c498c531841aeb837759b49e
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2}",0.9104775761623957,9f015627c498c531841aeb837759b49e
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7997, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2003}",0.9104775761623957,9f015627c498c531841aeb837759b49e
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.7996, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.2004}",0.9104775761623957,9f015627c498c531841aeb837759b49e
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.05,"{'baseline_convnext_tiny_img320_20260328_233846': 0.8075, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.1925}",0.9104775761623957,d2a1799cabc5c57e6e72bc305329ec72
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.05,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0218, 'baseline_convnext_tiny_img320_20260328_233846': 0.1558, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.8224}",0.9104734304604861,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.1503, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.8497}",0.9104734304604861,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,0.95,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0218, 'baseline_convnext_tiny_img320_20260328_233846': 0.1558, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.8224}",0.9104734304604861,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_efficientnet_b3_img288_20260328_213015 | baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,3,arith,1.0,"{'baseline_efficientnet_b3_img288_20260328_213015': 0.0218, 'baseline_convnext_tiny_img320_20260328_233846': 0.1558, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.8224}",0.9104734304604861,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.1499, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.8501}",0.9104734304604861,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,1.0,"{'baseline_convnext_tiny_img320_20260328_233846': 0.1509, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.8491}",0.9104734304604861,17cbe5b4ff0ea1a72c7b7efa61638d1c
baseline_convnext_tiny_img320_20260328_233846 | baseline_resnext50_32x4d_img224_20260328_222704,2,arith,0.95,"{'baseline_convnext_tiny_img320_20260328_233846': 0.1947, 'baseline_resnext50_32x4d_img224_20260328_222704': 0.8053}",0.9104734304604861,17cbe5b4ff0ea1a72c7b7efa61638d1c
